5386,,,,,,,,
Sex,IC     608,10,24,18,-,6,2,0
Sex,IC     609,10,25,30,-,2,13,0
Leo,IC     610,10,26,30,+,20,14,0
Leo,IC     611,10,26,30,+,20,14,0
Leo,IC     612,10,27,6,+,11,3,0
Leo,IC     613,10,27,6,+,11,1,0
Sex,IC     614,10,26,54,-,3,27,0
Leo,IC     615,10,27,18,+,11,5,0
Leo,IC     616,10,32,48,+,15,52,0
Hya,IC     617,10,32,48,-,12,38,0
Hya,IC     618,10,32,48,-,12,44,0
Leo,IC     619,10,33,30,+,12,33,0
Leo,IC     620,10,33,30,+,11,53,0
Sex,IC     621,10,33,18,+,2,40,0
Leo,IC     622,10,34,36,+,11,11,0
Sex,IC     623,10,35,24,+,3,33,0
Sex,IC     624,10,36,18,-,8,21,0
Hya,IC     625,10,36,30,-,23,55,0
Sex,IC     626,10,37,0,-,7,1,0
Sex,IC     627,10,37,18,-,3,22,0
Sex,IC     628,10,37,36,+,5,35,0
Hya,IC     629,10,37,0,-,27,34,0
Sex,IC     630,10,38,30,-,7,10,0
Sex,IC     631,10,39,0,-,7,3,0
Sex,IC     632,10,39,12,-,0,25,0
Sex,IC     633,10,39,24,-,0,24,0
Sex,IC     634,10,40,54,+,5,59,0
Leo,IC     635,10,41,42,+,15,39,0
Sex,IC     636,10,41,54,+,4,20,0
Leo,IC     637,10,42,24,+,15,20,0
Leo,IC     638,10,43,48,+,15,53,0
Leo,IC     639,10,45,54,+,16,56,0
LMi,IC     640,10,46,48,+,34,45,0
LMi,IC     641,10,47,48,+,34,40,0
Leo,IC     642,10,48,6,+,18,11,0
Leo,IC     643,10,49,24,+,12,13,0
UMa,IC     644,10,51,30,+,55,23,0
Sex,IC     645,10,50,12,-,6,3,0
UMa,IC     646,10,51,36,+,55,28,0
Hya,IC     647,10,50,36,-,12,52,0
Leo,IC     648,10,51,0,+,12,17,0
Sex,IC     649,10,50,54,+,1,11,0
Hya,IC     650,10,50,42,-,13,27,0
Sex,IC     651,10,51,0,-,2,8,0
Hya,IC     652,10,51,0,-,12,38,0
Leo,IC     653,10,52,12,-,0,33,0
Crt,IC     654,10,53,54,-,11,44,0
Leo,IC     655,10,54,24,-,0,22,0
Leo,IC     656,10,55,6,+,17,36,0
Leo,IC     657,10,57,54,-,4,54,0
Leo,IC     658,10,58,18,+,8,15,0
Leo,IC     659,10,58,6,-,6,16,0
Leo,IC     660,10,58,30,+,1,23,0
Leo,IC     661,10,58,54,+,1,40,0
Leo,IC     662,10,59,24,+,1,36,0
Leo,IC     663,11,0,36,+,10,27,0
Leo,IC     664,11,0,42,+,10,33,0
Crt,IC     665,11,0,30,-,13,52,0
Leo,IC     666,11,1,18,+,10,29,0
Leo,IC     667,11,6,30,+,15,5,0
Leo,IC     668,11,6,36,+,15,2,0
Leo,IC     669,11,7,18,+,6,18,0
Leo,IC     670,11,7,24,+,6,43,0
Leo,IC     671,11,7,36,+,0,47,0
Crt,IC     672,11,8,0,-,12,29,0
Leo,IC     673,11,9,30,-,0,5,0
UMa,IC     674,11,11,6,+,43,38,0
Leo,IC     675,11,10,42,+,3,41,0
Leo,IC     676,11,12,42,+,9,4,0
Leo,IC     677,11,13,54,+,12,19,0
Leo,IC     678,11,14,6,+,6,35,0
Crt,IC     679,11,16,36,-,13,58,0
Leo,IC     680,11,18,0,-,1,56,0
Crt,IC     681,11,18,36,-,12,9,0
Leo,IC     682,11,21,12,+,20,13,0
Leo,IC     683,11,21,24,+,2,45,0
Leo,IC     684,11,21,36,+,2,50,0
Leo,IC     685,11,22,6,+,17,45,0
Leo,IC     686,11,23,6,+,5,39,0
UMa,IC     687,11,24,18,+,47,51,0
Crt,IC     688,11,23,42,-,9,48,0
Crt,IC     689,11,23,36,-,13,50,0
Crt,IC     690,11,24,18,-,8,21,0
UMa,IC     691,11,26,42,+,59,9,0
Leo,IC     692,11,25,54,+,9,59,0
Leo,IC     693,11,26,48,-,5,0,0
UMa,IC     694,11,28,30,+,58,34,0
Crt,IC     695,11,28,0,-,11,43,0
Leo,IC     696,11,28,36,+,9,5,0
Leo,IC     697,11,28,36,-,1,37,0
Leo,IC     698,11,29,0,+,9,6,0
Leo,IC     699,11,29,6,+,8,59,0
Leo,IC     700,11,29,18,+,20,33,0
Leo,IC     701,11,30,48,+,20,28,0
Leo,IC     702,11,30,54,-,4,56,0
Crt,IC     703,11,31,48,-,11,36,0
Crt,IC     704,11,31,54,-,11,33,0
UMa,IC     705,11,32,54,+,50,14,0
Crt,IC     706,11,33,6,-,13,22,0
Leo,IC     707,11,33,36,+,21,22,0
UMa,IC     708,11,33,54,+,49,3,0
UMa,IC     709,11,34,12,+,49,2,0
Leo,IC     710,11,34,24,+,25,51,0
UMa,IC     711,11,34,42,+,48,57,0
UMa,IC     712,11,34,48,+,49,4,0
Leo,IC     713,11,34,48,+,16,51,0
Crt,IC     714,11,36,30,-,9,51,0
Crt,IC     715,11,36,54,-,8,22,0
Vir,IC     716,11,39,6,-,0,13,0
Crt,IC     717,11,39,24,-,10,39,0
Vir,IC     718,11,39,54,+,8,52,0
Vir,IC     719,11,40,18,+,9,0,0
Vir,IC     720,11,42,18,+,8,46,0
Crt,IC     721,11,42,30,-,8,22,0
Vir,IC     722,11,42,36,+,9,4,0
Crt,IC     723,11,43,0,-,8,19,0
Vir,IC     724,11,43,24,+,9,2,0
Vir,IC     725,11,43,30,-,1,40,0
UMa,IC     726,11,43,48,+,33,18,0
Leo,IC     727,11,44,30,+,10,46,0
Vir,IC     728,11,44,54,-,1,36,0
UMa,IC     729,11,45,12,+,33,19,0
Vir,IC     730,11,45,36,+,3,13,0
UMa,IC     731,11,46,0,+,49,34,0
Leo,IC     732,11,46,0,+,20,26,0
Crt,IC     733,11,46,0,-,8,10,0
Crt,IC     734,11,46,12,-,8,17,0
Vir,IC     735,11,48,12,+,10,13,0
Leo,IC     736,11,48,24,+,12,43,0
Leo,IC     737,11,48,30,+,12,43,0
Vir,IC     738,11,48,54,-,4,41,0
Leo,IC     739,11,50,24,+,23,49,0
UMa,IC     740,11,50,36,+,55,21,0
Vir,IC     741,11,50,30,-,4,49,0
Leo,IC     742,11,51,0,+,20,48,0
Crt,IC     743,11,53,24,-,13,16,0
Leo,IC     744,11,54,6,+,23,12,0
Vir,IC     745,11,54,18,+,0,8,0
Leo,IC     746,11,55,36,+,25,53,0
Vir,IC     747,11,57,6,-,8,18,0
Vir,IC     748,11,57,30,+,7,28,0
UMa,IC     749,11,58,36,+,42,44,0
UMa,IC     750,11,58,54,+,42,43,0
UMa,IC     751,11,58,54,+,42,34,0
UMa,IC     752,11,59,18,+,42,33,0
Vir,IC     753,11,59,12,-,0,30,0
Vir,IC     754,11,59,24,-,1,38,0
Com,IC     755,12,1,12,+,14,6,0
Vir,IC     756,12,3,0,+,4,50,0
UMa,IC     757,12,3,24,+,52,39,0
UMa,IC     758,12,4,12,+,62,30,0
Com,IC     759,12,5,12,+,20,15,0
Hya,IC     760,12,5,54,-,29,18,0
Crv,IC     761,12,6,0,-,12,40,0
Com,IC     762,12,8,6,+,25,45,0
Com,IC     763,12,8,12,+,25,49,0
Hya,IC     764,12,10,12,-,29,44,0
Com,IC     765,12,10,30,+,16,8,0
Crv,IC     766,12,10,54,-,12,40,0
Vir,IC     767,12,11,6,+,12,5,0
Vir,IC     768,12,11,54,+,12,8,0
Vir,IC     769,12,12,30,+,12,7,0
Vir,IC     770,12,13,0,-,4,33,0
Vir,IC     771,12,15,12,+,13,11,0
Com,IC     772,12,15,12,+,23,57,0
Vir,IC     773,12,18,6,+,6,8,0
Vir,IC     774,12,18,48,-,6,46,0
Vir,IC     775,12,18,54,+,12,55,0
Vir,IC     776,12,19,0,+,8,51,0
Com,IC     777,12,19,24,+,28,18,0
UMa,IC     778,12,19,24,+,56,0,0
Com,IC     779,12,19,48,+,29,53,0
Com,IC     780,12,19,54,+,25,46,0
Com,IC     781,12,20,6,+,14,58,0
Vir,IC     782,12,21,36,+,5,45,0
Com,IC     783,12,21,36,+,15,45,0
Vir,IC     784,12,22,36,-,4,39,0
Crv,IC     785,12,23,0,-,13,14,0
Crv,IC     786,12,23,12,-,13,13,0
Com,IC     787,12,25,30,+,16,6,0
Com,IC     788,12,26,6,+,16,12,0
Vir,IC     789,12,26,18,+,7,27,0
Vir,IC     790,12,26,30,+,9,1,0
Com,IC     791,12,27,0,+,22,38,0
Com,IC     792,12,27,6,+,16,20,0
Vir,IC     793,12,28,0,+,9,26,0
Vir,IC     794,12,28,6,+,12,6,0
Com,IC     795,12,28,30,+,23,18,0
Com,IC     796,12,29,24,+,16,24,0
Com,IC     797,12,31,54,+,15,7,0
Com,IC     798,12,32,30,+,15,24,0
Vir,IC     799,12,33,42,-,7,24,0
Com,IC     800,12,33,54,+,15,21,0
CVn,IC     801,12,33,48,+,52,15,0
Dra,IC     802,12,35,48,+,74,15,0
Com,IC     803,12,39,36,+,16,36,0
Vir,IC     804,12,41,18,-,5,1,0
Com,IC     805,12,41,18,+,13,44,0
Crv,IC     806,12,42,12,-,17,20,0
Crv,IC     807,12,42,18,-,17,22,0
Com,IC     808,12,41,54,+,19,57,0
Vir,IC     809,12,42,6,+,11,45,0
Vir,IC     810,12,42,6,+,12,36,0
Vir,IC     811,12,44,48,-,10,12,0
Vir,IC     812,12,44,54,-,4,26,0
Com,IC     813,12,45,12,+,23,3,0
Vir,IC     814,12,45,36,-,8,6,0
Vir,IC     815,12,46,24,+,11,53,0
Vir,IC     816,12,46,42,+,9,51,0
Vir,IC     817,12,46,54,+,9,52,0
Com,IC     818,12,46,36,+,29,44,0
Com,IC     819,12,47,12,+,30,44,0
Com,IC     820,12,47,12,+,30,43,0
Com,IC     821,12,47,24,+,29,48,0
Com,IC     822,12,47,48,+,30,5,0
Com,IC     823,12,47,48,+,27,12,0
Vir,IC     824,12,49,42,-,4,34,0
Vir,IC     825,12,50,18,-,5,23,0
Com,IC     826,12,51,18,+,31,4,0
Com,IC     827,12,52,0,+,16,17,0
Vir,IC     828,12,52,18,-,8,8,0
Crv,IC     829,12,52,24,-,15,31,0
UMa,IC     830,12,51,12,+,53,41,0
Com,IC     831,12,52,42,+,26,29,0
Com,IC     832,12,53,48,+,26,27,0
Vir,IC     833,12,56,42,-,6,44,0
Com,IC     834,12,56,30,+,26,20,0
Com,IC     835,12,56,54,+,26,29,0
Dra,IC     836,12,56,0,+,63,37,0
Com,IC     837,12,57,30,+,26,30,0
Com,IC     838,12,58,12,+,26,24,0
Com,IC     839,12,58,24,+,28,9,0
Vir,IC     840,12,58,42,+,10,37,0
Com,IC     841,12,59,48,+,21,49,0
Com,IC     842,13,0,36,+,29,1,0
Com,IC     843,13,1,36,+,29,8,0
Cen,IC     844,13,3,18,-,30,31,0
Vir,IC     845,13,5,18,+,12,7,0
Com,IC     846,13,5,18,+,23,6,0
UMa,IC     847,13,6,0,+,53,41,0
Com,IC     848,13,7,0,+,16,2,0
Vir,IC     849,13,7,36,-,0,56,0
Vir,IC     850,13,7,48,-,0,51,0
Com,IC     851,13,8,30,+,21,2,0
UMa,IC     852,13,7,36,+,60,9,0
UMa,IC     853,13,8,36,+,52,46,0
Com,IC     854,13,9,48,+,24,35,0
Vir,IC     855,13,10,36,-,4,29,0
Com,IC     856,13,10,42,+,20,32,0
Com,IC     857,13,13,48,+,17,5,0
Com,IC     858,13,14,54,+,17,13,0
Com,IC     859,13,15,0,+,17,13,0
Com,IC     860,13,15,6,+,24,36,0
CVn,IC     861,13,15,6,+,34,19,0
Com,IC     862,13,16,12,+,20,2,0
Vir,IC     863,13,17,12,-,17,16,0
Com,IC     864,13,17,12,+,20,42,0
Vir,IC     865,13,17,36,-,5,50,0
Com,IC     866,13,17,12,+,20,42,0
Com,IC     867,13,17,12,+,20,39,0
Com,IC     868,13,17,24,+,20,36,0
Com,IC     869,13,17,30,+,20,41,0
Com,IC     870,13,17,30,+,20,36,0
Vir,IC     871,13,17,54,+,4,24,0
Vir,IC     872,13,18,12,+,6,21,0
Vir,IC     873,13,18,18,+,4,28,0
Hya,IC     874,13,19,0,-,27,38,0
UMa,IC     875,13,17,6,+,57,32,0
Vir,IC     876,13,18,30,+,4,29,0
Vir,IC     877,13,19,0,+,6,5,0
Vir,IC     878,13,19,0,+,6,7,0
Hya,IC     879,13,19,42,-,27,26,0
Vir,IC     880,13,19,6,+,6,7,0
Com,IC     881,13,20,0,+,15,51,0
Com,IC     882,13,20,12,+,15,54,0
CVn,IC     883,13,20,36,+,34,8,0
Vir,IC     884,13,22,54,-,12,44,0
Com,IC     885,13,22,36,+,21,19,0
Vir,IC     886,13,23,54,-,4,24,0
Vir,IC     887,13,24,12,-,12,28,0
Vir,IC     888,13,25,48,+,13,45,0
Vir,IC     889,13,26,36,+,11,52,0
Vir,IC     890,13,28,24,-,16,5,0
Vir,IC     891,13,30,0,+,0,18,0
Vir,IC     892,13,31,48,-,2,43,0
Vir,IC     893,13,31,48,-,2,36,0
Com,IC     894,13,32,6,+,17,3,0
CVn,IC     895,13,32,18,+,35,40,0
Vir,IC     896,13,34,6,+,4,52,0
Com,IC     897,13,33,54,+,17,43,0
Vir,IC     898,13,34,12,+,13,17,0
Vir,IC     899,13,34,54,-,8,5,0
Vir,IC     900,13,34,42,+,9,21,0
Vir,IC     901,13,35,42,+,13,20,0
UMa,IC     902,13,36,0,+,49,58,0
Vir,IC     903,13,38,24,-,0,14,0
Vir,IC     904,13,38,36,+,0,32,0
Boo,IC     905,13,40,6,+,23,10,0
Boo,IC     906,13,40,6,+,23,22,0
UMa,IC     907,13,39,30,+,50,43,0
Vir,IC     908,13,41,12,-,4,19,0
Boo,IC     909,13,40,48,+,24,29,0
Boo,IC     910,13,41,6,+,23,17,0
Boo,IC     911,13,41,24,+,23,15,0
Boo,IC     912,13,41,24,+,23,15,0
Boo,IC     913,13,41,30,+,23,10,0
Boo,IC     914,13,41,42,+,23,12,0
Vir,IC     915,13,43,30,-,17,20,0
Boo,IC     916,13,42,36,+,24,28,0
UMa,IC     917,13,42,42,+,55,38,0
UMa,IC     918,13,42,48,+,55,36,0
UMa,IC     919,13,42,54,+,55,35,0
Vir,IC     920,13,45,30,-,12,34,0
UMa,IC     921,13,43,12,+,55,40,0
UMa,IC     922,13,43,18,+,55,36,0
UMa,IC     923,13,43,18,+,55,37,0
Vir,IC     924,13,45,36,-,12,27,0
UMa,IC     925,13,43,24,+,55,36,0
UMa,IC     926,13,43,30,+,55,39,0
Vir,IC     927,13,45,54,-,12,28,0
UMa,IC     928,13,43,42,+,55,37,0
UMa,IC     929,13,43,42,+,55,39,0
UMa,IC     930,13,43,48,+,55,41,0
UMa,IC     931,13,43,48,+,55,37,0
UMa,IC     932,13,43,48,+,55,38,0
Boo,IC     933,13,45,18,+,23,13,0
UMa,IC     934,13,44,0,+,55,37,0
UMa,IC     935,13,44,0,+,55,36,0
UMa,IC     936,13,44,0,+,55,37,0
UMa,IC     937,13,44,30,+,55,39,0
UMa,IC     938,13,44,36,+,55,37,0
Vir,IC     939,13,47,42,+,3,24,0
Vir,IC     940,13,47,54,+,3,27,0
Boo,IC     941,13,48,30,+,24,0,0
UMa,IC     942,13,47,36,+,56,36,0
Vir,IC     943,13,50,30,+,3,11,0
Boo,IC     944,13,51,30,+,14,5,0
UMi,IC     945,13,48,0,+,72,3,0
Boo,IC     946,13,52,6,+,14,6,0
Vir,IC     947,13,52,42,+,0,48,0
Boo,IC     948,13,52,24,+,14,5,0
Boo,IC     949,13,52,12,+,22,31,0
Boo,IC     950,13,52,24,+,14,29,0
UMa,IC     951,13,51,42,+,51,0,0
Vir,IC     952,13,53,42,+,3,22,0
Cen,IC     953,13,55,0,-,30,21,0
UMi,IC     954,13,50,0,+,71,10,0
Cen,IC     955,13,55,42,-,30,16,0
Boo,IC     956,13,54,42,+,20,43,0
Cen,IC     957,13,56,6,-,30,14,0
Vir,IC     958,13,55,48,+,5,2,0
Boo,IC     959,13,56,0,+,13,30,0
Boo,IC     960,13,56,0,+,17,31,0
Boo,IC     961,13,55,48,+,25,50,0
Boo,IC     962,13,57,18,+,12,3,0
Boo,IC     963,13,57,24,+,17,25,0
Boo,IC     964,13,57,42,+,17,31,0
Boo,IC     965,13,57,48,+,17,31,0
Vir,IC     966,13,58,12,+,5,24,0
Boo,IC     967,13,58,24,+,14,27,0
Vir,IC     968,14,0,36,-,2,57,0
Vir,IC     969,14,1,48,-,4,11,0
Boo,IC     970,14,2,30,+,14,33,0
Vir,IC     971,14,3,48,-,10,8,0
Vir,IC     972,14,4,24,-,17,15,0
Vir,IC     973,14,6,30,-,5,29,0
Vir,IC     974,14,6,36,-,5,31,0
Boo,IC     975,14,7,12,+,15,21,0
Vir,IC     976,14,8,42,-,1,9,0
Vir,IC     977,14,8,42,-,3,0,0
Vir,IC     978,14,9,0,-,2,58,0
Boo,IC     979,14,9,18,+,14,51,0
Vir,IC     980,14,10,24,-,7,21,0
Vir,IC     981,14,10,30,-,4,10,0
Boo,IC     982,14,10,0,+,17,42,0
Boo,IC     983,14,10,6,+,17,44,0
Boo,IC     984,14,10,6,+,18,22,0
Vir,IC     985,14,11,30,-,3,14,0
Vir,IC     986,14,11,24,+,1,20,0
Boo,IC     987,14,11,30,+,19,11,0
Vir,IC     988,14,14,30,+,3,11,0
Vir,IC     989,14,14,48,+,3,7,0
Boo,IC     990,14,15,42,+,39,47,0
Vir,IC     991,14,17,42,-,13,53,0
Vir,IC     992,14,18,18,+,0,53,0
Boo,IC     993,14,18,6,+,11,16,0
Boo,IC     994,14,18,18,+,11,11,0
UMa,IC     995,14,16,36,+,57,48,0
UMa,IC     996,14,17,0,+,57,39,0
Vir,IC     997,14,19,54,-,4,27,0
Vir,IC     998,14,20,12,-,4,28,0
Boo,IC     999,14,19,36,+,17,52,0
Boo,IC    1000,14,19,42,+,17,51,0
Vir,IC    1001,14,20,42,+,5,8,0
Vir,IC    1002,14,20,42,+,5,11,0
Vir,IC    1003,14,20,54,+,5,27,0
Boo,IC    1004,14,20,54,+,17,39,0
UMi,IC    1005,14,18,18,+,71,36,0
Boo,IC    1006,14,23,0,+,23,47,0
Vir,IC    1007,14,24,36,+,4,32,0
Boo,IC    1008,14,25,0,+,28,20,0
Boo,IC    1009,14,26,18,+,12,21,0
Vir,IC    1010,14,27,18,+,1,2,0
Vir,IC    1011,14,28,6,+,1,0,0
Boo,IC    1012,14,27,12,+,30,59,0
Boo,IC    1013,14,27,48,+,25,50,0
Boo,IC    1014,14,28,18,+,13,47,0
Boo,IC    1015,14,28,18,+,15,25,0
Vir,IC    1016,14,28,48,+,4,50,0
Boo,IC    1017,14,28,6,+,25,52,0
Boo,IC    1018,14,28,18,+,25,51,0
Boo,IC    1019,14,28,6,+,25,56,0
Boo,IC    1020,14,28,48,+,26,2,0
Boo,IC    1021,14,29,12,+,20,40,0
Vir,IC    1022,14,30,0,+,3,46,0
Cen,IC    1023,14,32,24,-,35,48,0
Vir,IC    1024,14,31,24,+,3,0,0
Vir,IC    1025,14,31,30,+,7,4,0
Boo,IC    1026,14,31,12,+,31,13,0
Boo,IC    1027,14,29,48,+,53,57,0
Boo,IC    1028,14,32,30,+,41,51,0
Boo,IC    1029,14,32,30,+,49,54,0
Boo,IC    1030,14,33,42,+,31,42,0
Boo,IC    1031,14,34,36,+,48,2,0
Boo,IC    1032,14,34,42,+,47,57,0
Boo,IC    1033,14,34,48,+,47,56,0
Boo,IC    1034,14,37,12,+,14,40,0
Boo,IC    1035,14,38,6,+,9,20,0
Boo,IC    1036,14,38,18,+,18,7,0
Boo,IC    1037,14,38,24,+,18,10,0
Boo,IC    1038,14,39,24,+,11,55,0
Vir,IC    1039,14,40,30,+,3,25,0
Boo,IC    1040,14,40,18,+,9,28,0
Vir,IC    1041,14,40,36,+,3,21,0
Vir,IC    1042,14,40,36,+,3,26,0
Vir,IC    1043,14,40,42,+,3,21,0
Boo,IC    1044,14,41,30,+,9,26,0
Boo,IC    1045,14,40,42,+,42,45,0
UMi,IC    1046,14,37,48,+,69,0,0
Boo,IC    1047,14,42,24,+,19,10,0
Vir,IC    1048,14,42,54,+,4,53,0
Dra,IC    1049,14,39,36,+,62,2,0
Boo,IC    1050,14,44,6,+,18,1,0
Boo,IC    1051,14,44,12,+,19,1,0
Boo,IC    1052,14,44,12,+,20,37,0
Boo,IC    1053,14,45,36,+,16,57,0
Vir,IC    1054,14,46,30,+,1,16,0
Lib,IC    1055,14,47,24,-,13,44,0
Boo,IC    1056,14,45,48,+,50,25,0
Boo,IC    1057,14,46,0,+,50,22,0
Boo,IC    1058,14,49,6,+,17,2,0
Lib,IC    1059,14,50,42,-,0,52,0
Lib,IC    1060,14,51,54,-,7,13,0
Boo,IC    1061,14,51,12,+,18,45,0
Boo,IC    1062,14,51,18,+,18,41,0
Vir,IC    1063,14,52,12,+,4,41,0
Vir,IC    1064,14,52,12,+,4,40,0
Dra,IC    1065,14,49,18,+,63,16,0
Vir,IC    1066,14,53,0,+,3,18,0
Vir,IC    1067,14,53,6,+,3,20,0
Vir,IC    1068,14,53,30,+,3,4,0
Boo,IC    1069,14,51,0,+,54,23,0
Vir,IC    1070,14,53,54,+,3,29,0
Vir,IC    1071,14,54,12,+,4,45,0
Vir,IC    1072,14,54,12,+,4,51,0
Vir,IC    1073,14,54,12,+,4,48,0
Boo,IC    1074,14,52,0,+,51,17,0
Boo,IC    1075,14,54,48,+,18,6,0
Boo,IC    1076,14,55,0,+,18,2,0
Lib,IC    1077,14,57,24,-,19,13,0
Boo,IC    1078,14,56,30,+,9,21,0
Boo,IC    1079,14,56,36,+,9,22,0
Lib,IC    1080,14,58,6,-,6,42,0
Lib,IC    1081,14,58,54,-,19,14,0
Vir,IC    1082,14,58,54,+,7,0,0
UMi,IC    1083,14,55,36,+,68,24,0
Lib,IC    1084,15,1,18,-,7,27,0
Boo,IC    1085,15,2,42,+,17,14,0
Boo,IC    1086,15,3,24,+,17,5,0
Vir,IC    1087,15,6,42,+,3,46,0
Vir,IC    1088,15,6,42,+,3,46,0
Vir,IC    1089,15,7,24,+,7,8,0
Boo,IC    1090,15,3,42,+,42,41,0
Lib,IC    1091,15,8,12,-,11,9,0
Boo,IC    1092,15,7,30,+,9,23,0
Boo,IC    1093,15,7,42,+,14,33,0
Boo,IC    1094,15,7,42,+,14,38,0
Boo,IC    1095,15,8,30,+,14,1,0
Boo,IC    1096,15,8,30,+,19,11,0
Boo,IC    1097,15,8,30,+,19,11,0
Dra,IC    1098,15,6,24,+,55,36,0
Dra,IC    1099,15,6,54,+,56,31,0
Dra,IC    1100,15,6,18,+,63,0,0
Vir,IC    1101,15,10,54,+,5,46,0
Vir,IC    1102,15,11,6,+,4,18,0
Ser,IC    1103,15,11,36,+,19,12,0
Lib,IC    1104,15,12,48,-,5,5,0
Ser,IC    1105,15,13,18,+,4,16,0
Ser,IC    1106,15,14,0,+,4,43,0
Ser,IC    1107,15,14,12,+,4,43,0
Lup,IC    1108,15,16,48,-,45,39,0
Ser,IC    1109,15,17,6,+,5,15,0
UMi,IC    1110,15,12,6,+,67,22,0
Boo,IC    1111,15,14,24,+,54,32,0
Ser,IC    1112,15,17,54,+,7,13,0
Ser,IC    1113,15,18,18,+,12,29,0
UMi,IC    1114,15,11,18,+,75,27,0
Lib,IC    1115,15,22,24,-,4,28,0
Ser,IC    1116,15,21,54,+,8,26,0
Ser,IC    1117,15,24,24,+,15,27,0
Ser,IC    1118,15,25,6,+,13,26,0
Ser,IC    1119,15,25,42,-,3,39,0
Ser,IC    1120,15,26,12,+,18,52,0
Ser,IC    1121,15,27,48,+,6,49,0
Ser,IC    1122,15,29,30,+,7,35,0
Boo,IC    1123,15,28,54,+,42,53,0
Ser,IC    1124,15,30,0,+,23,38,0
Ser,IC    1125,15,33,6,-,1,38,0
Ser,IC    1126,15,35,0,+,5,0,0
Ser,IC    1127,15,35,54,+,23,29,0
Ser,IC    1128,15,37,54,-,1,33,0
UMi,IC    1129,15,32,0,+,68,15,0
Ser,IC    1130,15,37,48,+,17,15,0
Ser,IC    1131,15,38,54,+,12,5,0
Ser,IC    1132,15,40,0,+,20,40,0
Ser,IC    1133,15,41,12,+,15,34,0
Ser,IC    1134,15,44,54,+,16,58,0
Ser,IC    1135,15,45,36,+,17,42,0
Ser,IC    1136,15,47,36,-,1,33,0
Ser,IC    1137,15,48,54,+,8,35,0
CrB,IC    1138,15,48,12,+,26,12,0
UMi,IC    1139,15,29,36,+,82,36,0
Ser,IC    1140,15,49,6,+,19,4,0
Ser,IC    1141,15,49,36,+,12,24,0
Ser,IC    1142,15,49,24,+,18,9,0
UMi,IC    1143,15,30,42,+,82,28,0
Her,IC    1144,15,51,18,+,43,25,0
UMi,IC    1145,15,46,12,+,72,27,0
Dra,IC    1146,15,48,30,+,69,23,0
Dra,IC    1147,15,50,6,+,69,33,0
Ser,IC    1148,15,56,54,+,22,25,0
Ser,IC    1149,15,58,0,+,12,5,0
Ser,IC    1150,15,58,18,+,15,52,0
Ser,IC    1151,15,58,30,+,17,27,0
Her,IC    1152,15,56,42,+,48,5,0
Her,IC    1153,15,56,48,+,48,10,0
UMi,IC    1154,15,52,30,+,70,23,0
Ser,IC    1155,16,0,36,+,15,42,0
Her,IC    1156,16,0,36,+,19,44,0
Ser,IC    1157,16,1,0,+,15,31,0
Ser,IC    1158,16,1,30,+,1,43,0
Ser,IC    1159,16,1,0,+,15,25,0
Ser,IC    1160,16,1,6,+,15,29,0
Her,IC    1161,16,1,18,+,15,39,0
Her,IC    1162,16,1,18,+,17,41,0
Ser,IC    1163,16,1,30,+,15,30,0
UMi,IC    1164,15,55,6,+,70,35,0
Her,IC    1165,16,2,6,+,15,42,0
CrB,IC    1166,16,2,6,+,26,20,0
Ser,IC    1167,16,3,54,+,14,57,0
Ser,IC    1168,16,4,0,+,14,54,0
Ser,IC    1169,16,4,12,+,13,45,0
Her,IC    1170,16,4,30,+,17,43,0
Her,IC    1171,16,4,54,+,17,59,0
Her,IC    1172,16,4,54,+,17,52,0
Her,IC    1173,16,5,12,+,17,25,0
Ser,IC    1174,16,5,24,+,15,2,0
Her,IC    1175,16,5,18,+,18,8,0
Her,IC    1176,16,5,24,+,17,58,0
Her,IC    1177,16,5,18,+,18,19,0
Her,IC    1178,16,5,30,+,17,36,0
Her,IC    1179,16,5,24,+,17,45,0
Her,IC    1180,16,5,24,+,18,7,0
Her,IC    1181,16,5,36,+,17,35,0
Her,IC    1182,16,5,36,+,17,48,0
Her,IC    1183,16,5,36,+,17,46,0
Her,IC    1184,16,5,42,+,17,47,0
Her,IC    1185,16,5,42,+,17,43,0
Her,IC    1186,16,5,42,+,17,22,0
UMi,IC    1187,15,59,18,+,70,34,0
Her,IC    1188,16,6,6,+,17,27,0
Her,IC    1189,16,6,12,+,18,11,0
Her,IC    1190,16,6,18,+,18,14,0
Her,IC    1191,16,6,30,+,18,16,0
Her,IC    1192,16,6,36,+,17,46,0
Her,IC    1193,16,6,30,+,17,43,0
Her,IC    1194,16,6,42,+,17,46,0
Her,IC    1195,16,6,42,+,17,12,0
Ser,IC    1196,16,8,0,+,10,47,0
Ser,IC    1197,16,8,18,+,7,32,0
Ser,IC    1198,16,8,36,+,12,20,0
Ser,IC    1199,16,10,36,+,10,2,0
UMi,IC    1200,16,4,30,+,69,42,0
Dra,IC    1201,16,5,48,+,69,37,0
Her,IC    1202,16,13,0,+,9,52,0
Sco,IC    1203,16,15,18,-,22,20,0
UMi,IC    1204,16,7,6,+,69,56,0
Her,IC    1205,16,14,18,+,9,31,0
Her,IC    1206,16,15,18,+,11,18,0
Sco,IC    1207,16,19,24,-,29,39,0
CrB,IC    1208,16,15,42,+,36,32,0
Her,IC    1209,16,18,42,+,15,34,0
Dra,IC    1210,16,14,30,+,62,33,0
